sourcedId,status,dateLastModified,title,grades,courseSourcedId,classCode,classType,location,schoolSourcedId,termSourcedIds,subjects,subjectCodes,periods
470435.1.1.4,,,Algebraic Reasoning,"10,11,12",470435,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
470435.2.1.4,,,Algebraic Reasoning,"10,11,12",470435,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
470435.3.1.4,,,Algebraic Reasoning,"10,11,12",470435,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
470435.DE1.1.4,,,Algebraic Reasoning,"10,11,12",470435,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
470437.1.1.4,,,W History BC,"09,10,11,12",470437,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
470527.2.1.4,,,Physics IN,"09,10,11,12",470527,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
471392.1.1.4,,,IPC BC,"09,10,11,12",471392,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
471401.3.1.4,,,Making Connections I in Class,"09,10,11,12",471401,3,scheduled,,79907001,2020.001.YH.YH.1.4,,,
471572.3.1.4,,,Making Connections IV in CLASS,12,471572,3,scheduled,,79907001,2020.001.YH.YH.1.4,,,
471572.4.1.4,,,Making Connections IV in CLASS,12,471572,4,scheduled,,79907001,2020.001.YH.YH.1.4,,,
471729.1.1.4,,,English II B,"09,10,11,12",471729,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
471730.1.1.4,,,App Reading II,"09,10,11,12",471730,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
471730.2.1.4,,,App Reading II,"09,10,11,12",471730,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
471730.2.3.4,,,App Reading II,"09,10,11,12",471730,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
473954.001.1.4,,,General Employ Skills AL,"09,10,11,12",473954,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474039.001.1.4,,,Forensic Science RC,"10,11,12",474039,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474039.003.1.4,,,Forensic Science RC,"10,11,12",474039,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474039.004.1.4,,,Forensic Science RC,"10,11,12",474039,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474039.006.1.4,,,Forensic Science RC,"10,11,12",474039,6,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474040.003.1.4,,,Anatomy & Physiology RC,"10,11,12",474040,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474040.004.1.4,,,Anatomy & Physiology RC,"10,11,12",474040,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474041.001.1.2,,,Eng IV Dual SM1 REESE CTR,"11,12",474041,1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
474043.001.1.4,,,Eng 3 REESE CTR,"10,11,12",474043,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474043.002.1.4,,,Eng 3 REESE CTR,"10,11,12",474043,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474043.003.1.4,,,Eng 3 REESE CTR,"10,11,12",474043,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474043.004.1.4,,,Eng 3 REESE CTR,"10,11,12",474043,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474043.005.1.4,,,Eng 3 REESE CTR,"10,11,12",474043,5,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474044.001.1.4,,,Eng 4 REESE CTR,"11,12",474044,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474044.002.1.4,,,Eng 4 REESE CTR,"11,12",474044,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474044.003.1.4,,,Eng 4 REESE CTR,"11,12",474044,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474044.005.1.4,,,Eng 4 REESE CTR,"11,12",474044,5,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474044.006.1.4,,,Eng 4 REESE CTR,"11,12",474044,6,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474045.001.1.4,,,Eng III AP REESE CTR,"10,11,12",474045,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474046.001.1.4,,,World History Reese Ctr,"09,10,11,12",474046,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474046.002.1.4,,,World History Reese Ctr,"09,10,11,12",474046,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474047.001.1.2,,,US GOV REESE CTR,"09,10,11,12",474047,1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
474047.002.1.2,,,US GOV REESE CTR,"09,10,11,12",474047,2,scheduled,,79907001,2020.001.SM.S1.1.2,,,
474048.001.3.4,,,Economics Reese Center,"09,10,11,12",474048,1,scheduled,,79907001,2020.001.SM.S2.3.4,,,
474048.002.3.4,,,Economics Reese Center,"09,10,11,12",474048,2,scheduled,,79907001,2020.001.SM.S2.3.4,,,
474049.002.1.4,,,Forensic Science RC,"10,11,12",474049,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474049.003.1.2,,,Forensic Science RC,"10,11,12",474049,3,scheduled,,79907002,2020.002.YR.YR.1.2,,,
474049.004.1.4,,,Forensic Science RC,"10,11,12",474049,4,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474049.005.1.4,,,Forensic Science RC,"10,11,12",474049,5,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474051.004.1.4,,,Anatomy & Physiology RC,"10,11,12",474051,4,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474051.006.1.4,,,Anatomy & Physiology RC,"10,11,12",474051,6,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474052.001.1.2,,,Eng IV Dual SM1 REESE CTR,"11,12",474052,1,scheduled,,79907002,2020.002.SM.S1.1.2,,,
474054.001.1.4,,,Eng 3 REESE CTR,"10,11,12",474054,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474054.002.1.4,,,Eng 3 REESE CTR,"10,11,12",474054,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474055.001.1.4,,,Eng III AP REESE CTR,"10,11,12",474055,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474056.001.1.2,,,Eng 4 REESE CTR,"11,12",474056,1,scheduled,,79907002,2020.002.YR.YR.1.2,,,
474056.001.1.4,,,Eng 4 REESE CTR,"11,12",474056,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474056.002.1.4,,,Eng 4 REESE CTR,"11,12",474056,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474056.003.1.2,,,Eng 4 REESE CTR,"11,12",474056,3,scheduled,,79907002,2020.002.YR.YR.1.2,,,
474056.003.1.4,,,Eng 4 REESE CTR,"11,12",474056,3,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474056.005.1.4,,,Eng 4 REESE CTR,"11,12",474056,5,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474057.002.1.4,,,World History Reese Ctr,"09,10,11,12",474057,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474058.002.1.2,,,US GOV REESE CTR,"09,10,11,12",474058,2,scheduled,,79907002,2020.002.SM.S1.1.2,,,
474059.002.3.4,,,Economics Reese Center,"09,10,11,12",474059,2,scheduled,,79907002,2020.002.SM.S2.3.4,,,
474289.1.1.2,,,SpTopicLdr H,"09,10,11,12",474289,1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
474290.1.3.4,,,SpTopicAmStdy H,"09,10,11,12",474290,1,scheduled,,79907001,2020.001.SM.S2.3.4,,,
474302.001.1.2,,,Cheerleader 1 YR,"09,10,11,12",474302,1,scheduled,,79907002,2020.002.SM.S1.1.2,,,
474303.001.3.4,,,Cheerleader 1 YR,"09,10,11,12",474303,1,scheduled,,79907002,2020.002.SM.S2.3.4,,,
474341.005.1.4,,,Gen Employ Skills - Reese Ctr,"09,10,11,12",474341,5,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474341.006.1.4,,,Gen Employ Skills - Reese Ctr,"09,10,11,12",474341,6,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474539.1.1.2,,,OlympcSancspt I,"09,10,11,12",474539,1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
474541.1.3.4,,,OlympcSancspt I,"09,10,11,12",474541,1,scheduled,,79907001,2020.001.SM.S2.3.4,,,
474542.001.1.4,,,Earth & Space Science I,"10,11,12",474542,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474545.DE1.1.4,,,US History D,"11,12",474545,DE1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474546.DE1.1.2,,,Government M,12,474546,DE1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
474547.DE1.3.4,,,Economics D,12,474547,DE1,scheduled,,79907001,2020.001.SM.S2.3.4,,,
474558.1.1.4,,,Strategic Lrng for HS Math,9,474558,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474558.1.3.4,,,Strategic Lrng for HS Math,9,474558,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
474656.001.3.4,,,College Transitions D,"09,10,11,12",474656,1,scheduled,,79907002,2020.002.SM.S2.3.4,,,
474656.002.3.4,,,College Transitions D,"09,10,11,12",474656,2,scheduled,,79907002,2020.002.SM.S2.3.4,,,
474656.003.3.4,,,College Transitions D,"09,10,11,12",474656,3,scheduled,,79907002,2020.002.SM.S2.3.4,,,
474656.004.3.4,,,College Transitions D,"09,10,11,12",474656,4,scheduled,,79907002,2020.002.SM.S2.3.4,,,
474656.005.3.4,,,College Transitions D,"09,10,11,12",474656,5,scheduled,,79907002,2020.002.SM.S2.3.4,,,
474657.01.1.4,,,Making Connections i D,"09,10,11,12",474657,1,scheduled,,79907001,2020.001.YH.YH.1.4,,,
474657.02.1.4,,,Making Connections i D,"09,10,11,12",474657,2,scheduled,,79907001,2020.001.YH.YH.1.4,,,
474657.03.1.4,,,Making Connections i D,"09,10,11,12",474657,3,scheduled,,79907001,2020.001.YH.YH.1.4,,,
474658.2.1.4,,,General Employability Skills D,"09,10,11,12",474658,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474670.1.1.4,,,Geometry C,"09,10,11,12",474670,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474678.1.1.4,,,Making Connections I,"09,10,11,12",474678,1,scheduled,,79907001,2020.001.YH.YH.1.4,,,
474679.1.1.4,,,Making Connections II,"09,10,11,12",474679,1,scheduled,,79907001,2020.001.YH.YH.1.4,,,
474741.IS1.1.4,,,Environmental Systems I,"11,12",474741,IS1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474741.IS1.3.4,,,Environmental Systems I,"11,12",474741,IS1,scheduled,,79907002,2020.002.YR.YR.3.4,,,
474742.IS1.1.4,,,Advanced Quantitative Reas I,12,474742,IS1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474891.001.1.4,,,World History I at Reese,"09,10,11,12",474891,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474891.002.1.4,,,World History I at Reese,"09,10,11,12",474891,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474892.001.3.4,,,Economics I at Reese,"11,12",474892,1,scheduled,,79907001,2020.001.SM.S2.3.4,,,
474893.002.1.4,,,English III C at Reese,"10,11,12",474893,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
474904.002.1.4,,,English IV I at Reese,"11,12",474904,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
474998.001.1.2,,,Government I at Reese,"11,12",474998,1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
475322.01.1.2,,,ENG IV DUAL SM1,"09,10,11,12",475322,1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
475322.02.1.2,,,ENG IV DUAL SM1,"09,10,11,12",475322,2,scheduled,,79907001,2020.001.SM.S1.1.2,,,
475322.03.1.2,,,ENG IV DUAL SM1,"09,10,11,12",475322,3,scheduled,,79907001,2020.001.SM.S1.1.2,,,
475322.04.1.2,,,ENG IV DUAL SM1,"09,10,11,12",475322,4,scheduled,,79907001,2020.001.SM.S1.1.2,,,
475322.05.1.2,,,ENG IV DUAL SM1,"09,10,11,12",475322,5,scheduled,,79907001,2020.001.SM.S1.1.2,,,
475322.06.1.2,,,ENG IV DUAL SM1,"09,10,11,12",475322,6,scheduled,,79907001,2020.001.SM.S1.1.2,,,
475322.07.1.2,,,ENG IV DUAL SM1,"09,10,11,12",475322,7,scheduled,,79907001,2020.001.SM.S1.1.2,,,
475322.08.1.2,,,ENG IV DUAL SM1,"09,10,11,12",475322,8,scheduled,,79907001,2020.001.SM.S1.1.2,,,
475323.01.3.4,,,ENG IV Dual SM2,"09,10,11,12",475323,1,scheduled,,79907001,2020.001.SM.S2.3.4,,,
475323.02.3.4,,,ENG IV Dual SM2,"09,10,11,12",475323,2,scheduled,,79907001,2020.001.SM.S2.3.4,,,
475323.03.3.4,,,ENG IV Dual SM2,"09,10,11,12",475323,3,scheduled,,79907001,2020.001.SM.S2.3.4,,,
475323.04.3.4,,,ENG IV Dual SM2,"09,10,11,12",475323,4,scheduled,,79907001,2020.001.SM.S2.3.4,,,
475323.05.3.4,,,ENG IV Dual SM2,"09,10,11,12",475323,5,scheduled,,79907001,2020.001.SM.S2.3.4,,,
475323.06.3.4,,,ENG IV Dual SM2,"09,10,11,12",475323,6,scheduled,,79907001,2020.001.SM.S2.3.4,,,
475323.07.3.4,,,ENG IV Dual SM2,"09,10,11,12",475323,7,scheduled,,79907001,2020.001.SM.S2.3.4,,,
475323.08.3.4,,,ENG IV Dual SM2,"09,10,11,12",475323,8,scheduled,,79907001,2020.001.SM.S2.3.4,,,
475341.002.1.2,,,ENG IV DUAL SM1,"09,10,11,12",475341,2,scheduled,,79907002,2020.002.SM.S1.1.2,,,
475342.001.3.4,,,ENG IV Dual SM2,"09,10,11,12",475342,1,scheduled,,79907002,2020.002.SM.S2.3.4,,,
475361.104.1.4,,,ENG 4 Y,"09,10,11,12",475361,104,scheduled,,79907002,2020.002.YR.YR.1.4,,,
475361.104.3.4,,,ENG 4 Y,"09,10,11,12",475361,104,scheduled,,79907002,2020.002.YR.YR.3.4,,,
475368.102.1.1,,,US History,"09,10,11,12",475368,102,scheduled,,79907001,2020.001.QT.Q1.1.1,,,
475369.102.1.1,,,US History,"09,10,11,12",475369,102,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
475369.302.3.3,,,US History,"09,10,11,12",475369,302,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
475374.202.2.2,,,US History,"09,10,11,12",475374,202,scheduled,,79907001,2020.001.QT.Q2.2.2,,,
475375.202.2.2,,,US History,"09,10,11,12",475375,202,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
475375.402.4.4,,,US History,"09,10,11,12",475375,402,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
475385.001.1.4,,,Law Enforcement II - RC,"11,12",475385,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
475385.002.1.4,,,Law Enforcement II - RC,"11,12",475385,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
475403.001.1.2,,,PE1FdtnPhyFitG,"08,09,10,11,12",475403,1,scheduled,,79907002,2020.002.SM.S1.1.2,,,
475410.001.1.4,,,MMA BC,"11,12",475410,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
475461.002.1.4,,,Jour Year III,"09,10,11,12",475461,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
475461.002.3.4,,,Jour Year III,"09,10,11,12",475461,2,scheduled,,79907002,2020.002.YR.YR.3.4,,,
475461.100.1.4,,,Jour Year III,"09,10,11,12",475461,100,scheduled,,79907002,2020.002.YR.YR.1.4,,,
475476.102.1.4,,,ESOL Eng I,"09,10,11,12",475476,102,scheduled,,79907001,2020.001.YR.YR.1.4,,,
475480.001.1.4,,,Courts Systems & Practices RC,"11,12",475480,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
475480.002.1.4,,,Courts Systems & Practices RC,"11,12",475480,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
475492.100.1.4,,,Algebra II,"09,10,11,12",475492,100,scheduled,,79907002,2020.002.YR.YR.1.4,,,
475493.100.1.2,,,Health BC,"09,10,11,12",475493,100,scheduled,,79907002,2020.002.SM.S1.1.2,,,
475495.100.1.4,,,Making Connections I,"09,10,11,12",475495,100,scheduled,,79907002,2020.002.YH.YH.1.4,,,
475495.300.1.4,,,Making Connections I,"09,10,11,12",475495,300,scheduled,,79907002,2020.002.YH.YH.1.4,,,
475495.600.1.4,,,Making Connections I,"09,10,11,12",475495,600,scheduled,,79907002,2020.002.YH.YH.1.4,,,
475495.701.1.4,,,Making Connections I,"09,10,11,12",475495,701,scheduled,,79907002,2020.002.YH.YH.1.4,,,
475529.1.1.4,,,Orchestra 3 GPA Exempt,11,475529,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
475529.2.1.4,,,Orchestra 3 GPA Exempt,11,475529,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
475529.3.1.4,,,Orchestra 3 GPA Exempt,11,475529,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
475529.4.1.4,,,Orchestra 3 GPA Exempt,11,475529,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
475530.1.1.4,,,Orchestra 4 GPA Exempt,12,475530,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
475530.2.1.4,,,Orchestra 4 GPA Exempt,12,475530,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
475530.3.1.4,,,Orchestra 4 GPA Exempt,12,475530,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
475530.3.3.4,,,Orchestra 4 GPA Exempt,12,475530,3,scheduled,,79907001,2020.001.YR.YR.3.4,,,
475531.100.1.2,,,US HIST DUAL SM1,"09,10,11,12",475531,100,scheduled,,79907002,2020.002.SM.S1.1.2,,,
475532.100.3.4,,,US HIST DUAL SM2,"09,10,11,12",475532,100,scheduled,,79907002,2020.002.SM.S2.3.4,,,
475558.001.1.2,,,Swim 1 YR G PM,"09,10,11,12",475558,1,scheduled,,79907002,2020.002.SM.S1.1.2,,,
475559.001.3.4,,,Swim 1 YR G PM,"09,10,11,12",475559,1,scheduled,,79907002,2020.002.SM.S2.3.4,,,
475560.001.1.2,,,Swim 2 YR G PM,"10,11,12",475560,1,scheduled,,79907002,2020.002.SM.S1.1.2,,,
475561.001.3.4,,,Swim 2 YR G PM,"10,11,12",475561,1,scheduled,,79907002,2020.002.SM.S2.3.4,,,
475579.L06.0.0,,,Algebra I,"08,09,10,11,12",475579,L06,scheduled,,79907002,2020.002.YR.S1.0.0,,,
475579.L6.1.4,,,Algebra I,"08,09,10,11,12",475579,L6,scheduled,,79907002,2020.002.YR.YR.1.4,,,
475580.L07.1.1,,,Biology,"09,10,11,12",475580,L07,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
475985.1.1.4,,,Choir 3 GPA Exempt,11,475985,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
476306.EV3.3.3,,,Professional Communications,"09,10,11,12",476306,EV3,scheduled,,79907001,2020.001.QT.Q3.3.3,,,
476351.EV3.3.3,,,PE Progressive HS,"09,10,11,12",476351,EV3,scheduled,,79907001,2020.001.QT.Q3.3.3,,,
476375.EV4.4.4,,,Dollars and Sense,"09,10,11,12",476375,EV4,scheduled,,79907001,2020.001.QT.Q4.4.4,,,
490220.600.3.4,,,Reading II,"09,10,11,12",490220,600,scheduled,,79907002,2020.002.YR.YR.3.4,,,
490220.700.1.4,,,Reading II,"09,10,11,12",490220,700,scheduled,,79907002,2020.002.YR.YR.1.4,,,
491558.406.4.4,,,Algebra I,"08,09,10,11,12",491558,406,scheduled,,79907001,2020.001.QT.Q4.4.4,,,
